ast,blk,dreb,fg3a,fg3m,fg_pct,fga,fgm,fta,ftm,id,pf,pts,reb,stl,turnover,game_id,home_team_id,home_team_score,visitor_team_id,visitor_team_score,season,player_id,team_id,team_score,min_played,eFG%,TS%,oreb,PER
4,2,5,4,2,0.611,18,11,2,1,723054,0,25,6,2,0,28374,26,83,16,95,2014,124,16,95,37.3,66.66666666666666,66.20762711864407,1,1.2064343163538873
1,1,5,8,3,0.444,18,8,4,3,788751,4,22,5,2,2,33375,16,105,10,102,2016,443,10,102,37.15,52.77777777777778,55.66801619433198,0,0.7671601615074024
1,0,7,0,0,0.0,2,0,2,2,788814,2,2,8,0,3,33628,7,95,24,102,2016,97,24,102,18.3,0.0,34.72222222222222,1,1.2295081967213115
0,2,5,3,0,0.5,12,6,6,6,821553,3,18,5,2,2,35044,4,91,2,102,2017,434,2,102,35.21666666666667,50.0,61.47540983606557,0,0.8234737340274491
1,0,0,1,0,0.0,1,0,2,2,821589,0,2,0,2,0,35479,21,124,28,107,2017,2085,28,107,3.95,0.0,53.191489361702125,0,1.1392405063291138
3,2,9,0,0,0.533,15,8,7,3,908133,4,19,14,1,2,36922,13,110,1,100,1982,2484,13,110,30.0,53.333333333333336,52.54424778761062,5,1.8499999999999999
0,0,0,0,0,0.0,2,0,0,0,963568,2,0,0,0,1,43853,24,93,25,110,1985,2278,25,110,9.0,0.0,0.0,0,-0.3333333333333333
4,0,0,0,0,0.375,16,6,5,4,981458,2,16,0,0,1,43318,1,110,30,91,1986,554,30,91,34.0,37.5,43.956043956043956,0,0.29411764705882354
13,0,3,7,2,0.409,22,9,11,8,1035754,3,28,3,1,4,45471,6,115,9,99,1988,567,9,99,40.0,45.45454545454545,52.16095380029806,0,0.9375
1,2,1,1,1,0.667,3,2,0,0,1637260,1,5,1,0,0,62858,21,109,19,104,2019,666429,21,109,15.0,83.33333333333334,83.33333333333334,0,0.7
2,0,1,1,0,0.0,1,0,2,1,2752595,0,1,1,0,0,110966,25,117,13,122,2019,666743,13,122,12.0,0.0,26.595744680851062,0,0.41666666666666663
4,0,2,4,3,0.667,6,4,0,0,508031,2,11,2,0,2,23712,11,117,12,99,2007,1618,12,99,26.0,91.66666666666666,91.66666666666666,0,0.7307692307692308
0,0,2,1,1,0.5,2,1,0,0,522121,1,3,2,0,2,21575,12,98,22,100,2008,1516,22,100,12.0,75.0,75.0,0,0.5
2,0,3,0,0,0.5,4,2,3,3,644435,3,7,6,2,1,31266,1,101,30,100,2012,361,1,101,18.0,50.0,65.78947368421052,3,1.5
0,0,4,0,0,0.643,14,9,5,4,675499,2,22,8,0,0,30992,2,97,29,87,2013,253,29,87,38.0,64.28571428571429,67.90123456790124,4,1.0526315789473684
6,0,4,6,1,0.19,21,4,9,5,691024,3,14,5,2,2,32633,14,92,12,104,2013,172,12,104,34.45,21.428571428571427,28.044871794871796,1,0.49346879535558774
2,0,3,0,0,0.5,2,1,0,0,691007,1,2,4,0,0,31712,10,85,30,88,2013,436,30,88,6.0,50.0,50.0,1,2.6666666666666665
2,0,6,4,2,0.308,13,4,2,2,706512,3,12,6,2,4,31026,12,96,30,102,2013,431,12,96,34.71666666666667,38.46153846153847,43.22766570605187,0,0.6337013922227556
3,0,3,2,1,0.625,8,5,1,1,706525,0,12,3,1,0,30135,21,105,13,122,2013,389,13,122,24.1,68.75,71.09004739336493,0,0.975103734439834
1,3,5,0,0,0.714,7,5,0,0,772356,3,10,7,0,0,33338,3,96,28,103,2015,2027,3,96,23.233333333333334,71.42857142857143,71.42857142857143,2,1.4418938307030127
1,0,6,2,1,0.6,5,3,2,1,821609,2,8,7,0,1,34676,3,98,22,95,2017,1818,22,95,16.083333333333332,70.0,68.02721088435374,1,1.6476683937823835
4,0,3,0,0,0.5,6,3,6,4,885622,4,10,3,0,0,37547,7,105,24,101,1981,2582,7,105,22.0,50.0,57.870370370370374,0,0.9090909090909092
0,0,0,0,0,1.0,1,1,0,0,908083,0,2,0,0,0,36920,11,98,10,84,1982,3086,10,84,2.0,100.0,100.0,0,1.0
0,0,3,0,0,0.5,10,5,1,1,981416,2,11,4,0,3,43019,11,102,26,90,1986,2760,26,90,27.0,50.0,52.68199233716475,1,0.5555555555555556
1,1,6,0,0,0.7,10,7,1,0,999055,4,14,7,0,2,43638,9,118,20,114,1986,2943,9,118,34.0,70.0,67.04980842911877,1,0.9264705882352942
0,0,6,0,0,0.429,7,3,2,0,1130930,1,6,8,1,0,48769,8,103,16,87,2018,474,16,87,20.0,42.857142857142854,38.07106598984772,2,1.25
0,0,1,4,0,0.0,5,0,0,0,1130949,0,0,1,0,0,48769,8,103,16,87,2018,290,8,103,6.55,0.0,0.0,0,-0.3053435114503817
5,1,6,12,6,0.526,19,10,2,1,2755008,3,27,11,0,0,110970,7,136,17,132,2019,158,7,136,43.0,68.42105263157895,67.90744466800805,5,1.3604651162790697
0,0,3,0,0,0.2,5,1,2,0,4649982,0,2,5,0,0,264311,15,89,16,85,2020,3547249,16,85,10.0,20.0,17.006802721088434,2,1.1
0,1,0,5,1,0.286,7,2,0,0,7378441,3,5,0,0,0,473425,23,109,3,114,2021,344,23,109,13.0,35.714285714285715,35.714285714285715,0,0.07692307692307693
4,1,7,4,1,0.5,8,4,4,4,7321879,4,13,8,3,3,473411,4,123,12,122,2021,62,4,123,33.0,56.25,66.59836065573771,1,1.2121212121212122
0,1,2,1,0,0.333,3,1,0,0,9928523,2,2,3,0,0,474145,1,108,2,92,2021,666713,2,92,17.0,33.33333333333333,33.33333333333333,1,0.5882352941176471
4,0,1,11,3,0.308,13,4,2,2,12724986,6,13,3,1,5,858316,2,129,20,131,2022,420,2,129,39.0,42.30769230769231,46.829971181556196,2,0.3846153846153846
1,2,4,1,0,0.417,12,5,8,4,598642,2,14,4,1,1,26400,22,100,16,104,2010,461,16,104,34.516666666666666,41.66666666666667,45.103092783505154,0,0.5359729599227426
3,0,2,1,1,0.667,3,2,2,1,706567,3,6,3,0,1,31027,27,116,25,92,2013,1479,27,116,20.333333333333332,83.33333333333334,77.31958762886599,1,0.8114754098360657
2,0,3,8,3,0.5,12,6,0,0,739389,3,15,5,2,0,32566,2,95,6,103,2014,424,6,103,38.266666666666666,62.5,62.5,2,0.7578397212543554
2,0,4,9,4,0.333,12,4,5,4,739426,2,16,4,1,1,32565,13,107,27,111,2014,389,13,107,47.4,50.0,56.33802816901409,0,0.4641350210970464
0,2,2,1,0,0.167,6,1,0,0,755892,0,2,3,0,0,32462,5,100,30,114,2015,360,30,114,13.25,16.666666666666664,16.666666666666664,1,0.6037735849056604
0,0,0,0,0,0.0,2,0,0,0,821513,0,0,1,0,0,35478,9,107,12,83,2017,270,12,83,6.283333333333333,0.0,0.0,1,0.15915119363395225
3,0,2,0,0,0.625,16,10,11,5,860924,2,25,6,0,1,36679,14,121,8,123,1980,2400,8,123,39.0,62.5,59.980806142034545,4,0.8846153846153846
5,0,2,0,0,0.6,5,3,0,0,963598,2,6,2,0,1,39672,2,132,9,124,1985,502,2,132,33.0,60.0,60.0,0,0.5
2,0,3,0,0,0.833,6,5,4,3,999123,2,13,6,1,2,43639,7,113,11,107,1986,3025,11,107,23.0,83.33333333333334,83.76288659793815,3,1.3478260869565217
3,1,4,1,0,0.2,10,2,2,2,1054482,2,6,5,1,1,46314,26,81,29,94,1989,2766,26,81,22.0,20.0,27.573529411764703,1,0.8409090909090909
10,0,0,0,0,0.5,14,7,2,1,1054519,1,15,0,2,5,46134,17,127,16,101,1989,591,16,101,33.0,50.0,50.403225806451616,0,0.5757575757575758
0,0,3,9,6,0.571,14,8,4,4,1638919,4,26,3,2,2,62860,24,113,7,120,2019,191,7,120,36.0,78.57142857142857,82.48730964467005,0,0.8055555555555555
1,1,1,1,0,0.0,1,0,0,0,1640752,1,0,1,0,0,62861,25,107,5,103,2019,456,5,103,9.966666666666667,0.0,0.0,0,0.45150501672240806
0,1,0,4,2,0.571,7,4,0,0,2753705,0,10,1,0,1,110968,12,116,14,111,2019,666650,14,111,16.0,71.42857142857143,71.42857142857143,1,0.625
0,1,2,5,1,0.182,11,2,0,0,4648817,0,5,3,0,0,264318,5,99,27,106,2020,171,27,106,17.0,22.727272727272727,22.727272727272727,1,0.3529411764705882
6,1,9,0,0,0.333,15,5,0,0,867873,1,10,12,1,6,38634,2,108,24,90,1980,2357,24,90,35.0,33.33333333333333,33.33333333333333,3,1.1714285714285715
2,0,3,0,0,0.3,10,3,2,1,313263,4,7,5,1,1,14280,2,98,12,94,2001,1172,12,94,30.0,30.0,32.16911764705882,2,0.5666666666666667
0,1,1,3,1,0.333,3,1,0,0,522161,1,3,2,0,1,22985,26,96,25,117,2008,33,25,117,16.0,50.0,50.0,1,0.4375
2,0,5,4,1,0.538,13,7,0,0,537342,4,15,6,0,1,21216,25,108,1,98,2008,482,1,98,29.0,57.692307692307686,57.692307692307686,1,1.0
0,2,0,0,0,0.0,1,0,0,0,552760,3,0,0,0,1,24271,30,103,9,106,2009,306,30,103,3.0,0.0,0.0,0,0.0
2,0,4,3,1,0.444,9,4,2,2,613802,0,11,6,1,0,24407,1,105,3,98,2011,482,1,105,24.833333333333332,50.0,55.66801619433198,2,1.12751677852349
4,0,3,0,0,0.429,7,3,1,0,772358,1,6,3,2,2,33338,3,96,28,103,2015,2064,3,96,28.266666666666666,42.857142857142854,40.32258064516129,0,0.5660377358490566
0,0,2,2,0,0.333,6,2,0,0,805085,4,4,3,1,1,33121,11,110,8,104,2016,483,11,110,15.133333333333333,33.33333333333333,33.33333333333333,1,0.5947136563876652
0,0,4,3,1,0.286,7,2,2,2,805143,2,7,9,0,0,33429,20,103,30,106,2016,376,30,106,22.483333333333334,35.714285714285715,44.41624365482234,5,1.2898443291326906
0,0,1,0,0,0.857,7,6,6,3,885626,1,15,1,1,1,37547,7,105,24,101,1981,560,7,105,26.0,85.71428571428571,77.80082987551866,0,0.5384615384615385
3,0,1,0,0,0.571,7,4,0,0,908070,2,8,1,4,2,36657,30,99,21,86,1982,2604,21,86,15.0,57.14285714285714,57.14285714285714,0,0.9666666666666667
1,2,7,0,0,0.545,11,6,3,0,908128,5,12,7,0,4,36654,9,109,21,118,1982,2434,21,118,27.0,54.54545454545454,48.701298701298704,0,0.9074074074074073
1,0,2,0,0,0.333,6,2,8,8,927775,1,12,2,1,3,42156,24,131,21,102,1983,2401,21,102,18.0,33.33333333333333,63.02521008403361,0,0.75
6,0,3,0,0,0.4,5,2,4,1,1054456,3,5,3,2,0,45946,24,117,21,98,1989,3021,21,98,26.0,40.0,36.98224852071006,0,0.7307692307692308
1,0,2,4,3,0.833,6,5,2,1,1054523,2,14,2,1,0,46405,5,121,1,111,1989,2927,5,121,17.0,108.33333333333333,101.74418604651163,0,1.2058823529411764
1,1,1,3,1,0.5,4,2,0,0,4649272,1,5,1,0,0,264319,8,129,4,104,2020,666451,8,129,5.0,62.5,62.5,0,1.7000000000000002
3,1,1,2,0,0.2,5,1,2,2,12294781,2,4,1,4,0,857461,17,116,9,91,2022,87,17,116,18.0,20.0,34.01360544217687,0,0.6944444444444444
0,0,0,2,0,0.25,4,1,0,0,12602216,0,2,2,1,1,858034,2,121,10,118,2022,666965,2,121,13.0,25.0,25.0,2,0.38461538461538464
3,0,4,5,2,0.5,10,5,0,0,507935,2,12,5,0,0,21144,16,83,28,108,2007,1139,28,108,29.0,60.0,60.0,1,0.9137931034482758
7,1,11,1,0,0.538,26,14,13,4,598574,2,32,13,0,0,25021,13,88,5,106,2010,189,13,88,41.016666666666666,53.84615384615385,50.441361916771754,2,1.499390491670053
6,0,1,3,0,0.333,12,4,1,0,613739,4,8,1,0,2,25605,2,89,3,70,2011,1867,3,70,23.616666666666667,33.33333333333333,32.154340836012864,0,0.38108680310515175
1,0,10,0,0,0.857,7,6,2,2,613749,2,14,12,0,3,25605,2,89,3,70,2011,971,2,89,26.0,85.71428571428571,88.83248730964468,2,1.826923076923077
0,1,4,1,0,0.429,7,3,2,1,660031,5,7,7,0,0,32263,17,94,23,92,2012,1959,23,92,26.5,42.857142857142854,44.41624365482234,3,0.9056603773584906
2,0,4,2,0,0.0,6,0,0,0,691043,1,0,5,0,1,32633,14,92,12,104,2013,1899,14,92,18.0,0.0,0.0,1,0.611111111111111
3,0,3,1,1,0.684,19,13,5,4,755941,3,31,4,1,3,28904,9,99,27,109,2015,363,27,109,31.866666666666667,71.05263157894737,73.11320754716981,1,1.2081589958158996
2,0,1,3,0,0.2,5,1,2,1,821610,1,3,1,0,1,34676,3,98,22,95,2017,21,22,95,15.966666666666667,20.0,25.510204081632654,0,0.18789144050104384
1,0,5,0,0,0.6,5,3,10,8,860935,5,14,9,1,5,36950,25,102,6,96,1980,2308,25,102,23.0,60.0,74.46808510638297,4,1.5
2,1,3,1,0,0.583,24,14,2,2,908110,1,30,5,1,4,36653,23,113,24,102,1982,619,24,102,39.0,58.333333333333336,60.28938906752411,2,0.923076923076923
4,1,2,1,0,0.538,13,7,0,0,945655,0,14,4,2,2,42714,23,107,3,93,1984,2533,3,93,20.0,53.84615384615385,53.84615384615385,2,1.35
0,0,3,0,0,0.5,2,1,0,0,945748,2,2,5,0,0,42323,9,108,23,109,1984,2390,9,108,12.0,50.0,50.0,2,1.3333333333333333
3,0,2,0,0,0.75,8,6,2,2,1054465,2,14,3,1,2,46001,23,108,3,98,1989,3086,23,108,30.0,75.0,78.82882882882882,1,0.8166666666666667
10,0,2,3,1,0.5,4,2,2,1,4649273,5,6,2,4,2,264319,8,129,4,104,2020,3547304,8,129,25.0,62.5,61.47540983606557,0,1.04
0,0,2,1,1,1.0,5,5,5,3,9928536,1,14,2,0,0,474145,1,108,2,92,2021,167,1,108,25.0,110.00000000000001,97.22222222222221,0,0.72
0,0,0,0,0,0.0,1,0,0,0,965994,0,0,1,0,0,40644,2,137,7,117,1985,3053,7,117,4.0,0.0,0.0,1,0.5
7,0,1,1,0,0.167,6,1,0,0,312986,1,2,2,0,1,13293,9,90,28,92,2001,1236,9,90,27.0,16.666666666666664,16.666666666666664,1,0.4629629629629629
1,1,4,0,0,0.444,9,4,4,3,568081,4,11,6,1,4,25813,28,104,23,93,2009,1247,23,93,33.0,44.44444444444444,51.11524163568774,2,0.6818181818181819
1,0,5,0,0,0.667,9,6,5,2,568095,0,14,7,2,2,25813,28,104,23,93,2009,125,28,104,29.0,66.66666666666666,62.5,2,1.0517241379310345
0,0,3,1,1,0.571,7,4,0,0,613741,2,9,3,1,3,25605,2,89,3,70,2011,1823,3,70,22.0,64.28571428571429,64.28571428571429,0,0.5909090909090909
3,0,2,3,0,0.417,12,5,4,3,675497,3,13,2,5,2,30992,2,97,29,87,2013,1346,29,87,31.966666666666665,41.66666666666667,47.23837209302326,0,0.5787278415015642
3,0,9,2,2,0.6,5,3,4,1,675515,2,9,9,1,3,30992,2,97,29,87,2013,1343,2,97,23.0,80.0,66.56804733727812,0,1.4565217391304348
3,0,0,2,0,0.25,4,1,0,0,675517,0,2,0,1,0,30992,2,97,29,87,2013,2033,2,97,17.0,25.0,25.0,0,0.2647058823529412
5,0,2,5,3,0.389,18,7,7,4,755889,2,21,3,1,3,28931,1,110,22,117,2015,435,1,110,34.3,47.22222222222222,49.8102466793169,1,0.6268221574344024
2,0,1,2,0,0.4,10,4,0,0,805165,0,8,3,0,1,33429,20,103,30,106,2016,2156,20,103,16.566666666666666,40.0,40.0,2,0.7847082494969819
2,0,3,4,1,0.222,9,2,0,0,821556,1,5,4,0,0,35044,4,91,2,102,2017,420,2,102,34.733333333333334,27.77777777777778,27.77777777777778,1,0.37428023032629554
1,0,1,3,1,0.333,6,2,0,0,821612,2,5,4,0,0,34676,3,98,22,95,2017,230,22,95,19.05,41.66666666666667,41.66666666666667,3,0.7611548556430446
5,1,7,4,2,0.214,14,3,6,6,837931,2,14,9,1,1,33019,24,97,26,94,2017,161,26,94,38.65,28.57142857142857,42.06730769230769,2,0.9961190168175938
1,0,1,0,0,0.4,5,2,0,0,860816,5,4,3,0,3,36949,26,100,24,127,1980,2384,26,100,19.0,40.0,40.0,2,0.4473684210526315
0,0,0,0,0,0.0,1,0,0,0,885534,3,0,0,0,0,37545,17,88,1,90,1981,2476,1,90,2.0,0.0,0.0,0,-0.5
2,0,5,0,0,0.857,7,6,2,2,963641,1,14,8,1,1,43475,17,114,1,96,1985,2975,1,96,31.0,85.71428571428571,88.83248730964468,3,1.2903225806451613
1,1,7,0,0,0.375,8,3,0,0,981453,3,6,12,1,1,43318,1,110,30,91,1986,592,30,91,26.0,37.5,37.5,5,1.5192307692307694
3,2,4,0,0,0.667,3,2,0,0,999140,3,4,6,0,1,40330,12,85,2,108,1986,2484,2,108,15.0,66.66666666666666,66.66666666666666,2,1.7666666666666666
1,1,5,1,0,0.333,6,2,6,3,4649214,0,7,7,0,1,264317,6,117,2,110,2020,9,6,117,33.0,33.33333333333333,40.50925925925925,2,0.6818181818181819
4,0,3,6,1,0.368,19,7,8,8,7322105,2,23,3,4,4,473413,28,83,30,98,2021,37,30,98,34.0,39.473684210526315,51.06571936056839,0,0.7647058823529411
4,2,6,4,2,0.571,14,8,1,0,7378521,3,18,6,0,5,473427,2,83,28,115,2021,434,2,83,30.0,64.28571428571429,62.32686980609419,0,1.0666666666666667
2,1,1,6,2,0.357,14,5,7,5,9928366,2,17,5,1,2,474143,22,119,9,103,2021,3547256,9,103,32.0,42.857142857142854,49.76580796252928,4,0.75
3,1,3,8,2,0.308,13,4,3,3,9928729,2,13,4,0,2,474148,15,119,29,109,2021,100,29,109,28.0,38.46153846153847,45.391061452513966,1,0.6964285714285714
2,1,1,1,0,0.538,13,7,0,0,867927,3,14,3,0,0,37385,10,109,7,111,1980,2503,10,109,16.0,53.84615384615385,53.84615384615385,2,1.3125
4,0,0,1,0,0.667,3,2,0,0,966068,0,4,1,1,1,41226,21,97,9,99,1985,571,21,97,22.0,66.66666666666666,66.66666666666666,1,0.5454545454545454
1,0,1,0,0,0.667,3,2,6,6,965856,3,10,2,0,2,40162,12,96,23,102,1985,3044,23,102,22.0,66.66666666666666,88.65248226950354,1,0.6590909090909091
0,0,0,0,0,0.333,3,1,0,0,964660,2,2,0,0,0,43485,30,110,17,108,1985,3063,17,108,9.0,33.33333333333333,33.33333333333333,0,0.0
1,2,5,0,0,0.769,13,10,4,3,314626,1,23,6,1,3,14109,1,93,14,127,2001,735,14,127,26.0,76.92307692307693,77.91327913279133,1,1.4807692307692308
0,0,4,2,0,0.25,4,1,0,0,552767,5,2,4,1,2,24549,17,129,10,125,2009,1823,10,125,21.0,25.0,25.0,0,0.47619047619047616
9,1,1,0,0,0.6,10,6,14,13,598601,2,25,1,1,3,26269,6,112,12,117,2010,1791,6,112,41.0,60.0,77.35148514851485,0,0.8658536585365854
0,0,3,0,0,0.5,2,1,2,1,598603,3,3,3,0,0,26269,6,112,12,117,2010,1732,6,112,11.0,50.0,52.083333333333336,0,0.9090909090909092
10,0,2,6,0,0.467,15,7,4,3,613765,1,17,2,2,2,24899,9,83,5,99,2011,401,5,99,39.7,46.666666666666664,50.71599045346061,0,0.7304785894206548
3,3,9,0,0,0.778,9,7,2,0,675485,4,14,9,0,0,30455,17,109,6,104,2013,205,17,109,39.0,77.77777777777779,70.85020242914979,0,1.141025641025641
0,0,1,2,1,0.5,2,1,2,0,723036,0,3,1,1,0,32705,23,96,19,81,2014,1879,19,81,6.333333333333333,75.0,52.083333333333336,0,0.6315789473684211
3,1,8,6,3,0.333,15,5,8,7,788800,3,20,11,0,0,33777,9,115,4,114,2016,328,9,115,36.0,43.333333333333336,53.99568034557235,3,1.3194444444444444
1,1,4,1,0,0.333,6,2,0,0,788818,3,4,9,1,2,33628,7,95,24,102,2016,450,24,102,33.61666666666667,33.33333333333333,33.33333333333333,5,0.8477937530986613
1,4,13,0,0,0.4,15,6,6,6,860788,4,18,20,3,3,37365,1,93,17,99,1980,2287,1,93,42.0,40.0,51.02040816326531,7,1.7738095238095237
0,0,1,0,0,0.5,2,1,0,0,860850,0,2,1,0,0,36405,25,87,29,95,1980,2488,25,87,4.0,50.0,50.0,0,1.0
4,1,2,1,1,0.538,13,7,1,1,945698,4,16,3,0,3,41779,1,119,30,101,1984,554,30,101,31.0,57.692307692307686,59.523809523809526,1,0.7419354838709677
4,0,4,0,0,0.375,8,3,2,1,1016887,3,7,4,1,0,44422,1,109,6,102,1987,2889,1,109,34.0,37.5,39.41441441441441,0,0.5882352941176471
3,0,2,0,0,0.333,3,1,0,0,1035744,3,2,3,0,1,45471,6,115,9,99,1988,2862,6,115,13.0,33.33333333333333,33.33333333333333,1,0.9615384615384616
0,1,7,0,0,0.571,7,4,3,2,1054548,3,10,11,0,3,46354,7,108,3,88,1989,542,7,108,32.0,57.14285714285714,60.09615384615385,4,1.15625
2,0,1,7,2,0.5,10,5,0,0,9929151,1,12,1,0,0,474146,16,121,13,114,2021,33,13,114,22.0,60.0,60.0,0,0.5909090909090909
2,1,2,6,2,0.333,6,2,2,2,12293530,4,8,2,0,0,857460,24,116,18,107,2022,383,18,107,17.0,50.0,58.139534883720934,0,0.8235294117647058
3,0,5,0,0,0.714,7,5,6,3,966027,4,13,7,0,1,43873,5,92,30,98,1985,2579,5,92,26.0,71.42857142857143,67.42738589211618,2,1.25
2,1,3,0,0,0.667,12,8,2,2,310971,4,18,5,2,3,13446,5,81,12,93,2001,1172,12,93,24.0,66.66666666666666,69.87577639751552,2,1.3333333333333333
0,0,0,0,0,0.0,1,0,0,0,507988,0,0,0,0,0,23832,17,118,21,106,2007,877,21,106,5.0,0.0,0.0,0,-0.2
3,0,4,1,0,0.308,13,4,1,1,522190,3,9,6,0,0,23041,17,104,20,87,2008,1049,20,87,23.45,30.76923076923077,33.48214285714286,2,0.9594882729211087
0,0,8,0,0,0.357,14,5,1,1,660008,3,11,11,0,3,28140,2,71,5,69,2012,1410,5,69,34.0,35.714285714285715,38.088642659279785,3,0.9411764705882353
0,0,4,0,0,0.545,11,6,0,0,660055,3,12,6,1,0,27248,13,106,11,96,2012,365,11,96,24.0,54.54545454545454,54.54545454545454,2,1.0833333333333333
5,1,6,4,1,0.357,14,5,4,2,675536,1,13,6,1,1,30326,4,92,28,90,2013,1782,4,92,30.116666666666667,39.285714285714285,41.243654822335024,0,0.9463198671831766
0,1,3,0,0,0.462,13,6,4,3,755955,4,15,9,0,0,28904,9,99,27,109,2015,35,9,99,18.816666666666666,46.15384615384615,50.81300813008131,6,1.8600531443755537
5,0,6,2,0,0.455,11,5,2,2,772323,2,12,7,0,3,32794,24,114,13,105,2015,188,13,105,24.583333333333332,45.45454545454545,50.5050505050505,1,1.28135593220339
4,2,1,2,1,0.5,8,4,0,0,788766,4,9,2,0,1,33375,16,105,10,102,2016,242,16,105,27.216666666666665,56.25,56.25,1,0.6613594611145132
2,2,5,1,0,0.167,6,1,0,0,788807,2,2,5,0,0,33777,9,115,4,114,2016,422,9,115,18.516666666666666,16.666666666666664,16.666666666666664,0,0.9180918091809182
1,0,0,2,1,0.375,8,3,4,4,885624,2,11,2,1,1,37547,7,105,24,101,1981,2445,7,105,25.0,43.75,56.35245901639344,2,0.54
0,0,6,2,1,0.6,10,6,2,2,908151,4,15,8,1,0,36922,13,110,1,100,1982,2292,1,100,25.0,65.0,68.93382352941177,2,1.44
10,0,1,0,0,0.25,8,2,2,2,927833,6,6,1,2,2,41902,20,95,1,97,1983,2921,20,95,35.0,25.0,33.78378378378378,0,0.5142857142857142
0,0,0,0,0,0.0,1,0,0,0,945702,1,0,0,0,0,41779,1,119,30,101,1984,2692,30,101,2.0,0.0,0.0,0,-0.5
3,1,4,2,1,0.615,13,8,0,0,1054507,1,17,6,1,2,46134,17,127,16,101,1989,2982,17,127,26.0,65.38461538461539,65.38461538461539,2,1.326923076923077
1,0,0,3,1,0.6,5,3,2,2,1129708,1,9,0,1,0,48766,11,120,7,104,2018,235,7,104,11.0,70.0,76.53061224489795,0,0.8636363636363636
0,0,5,2,1,0.571,7,4,3,1,12603002,0,10,6,0,0,858036,25,95,23,105,2022,666729,25,95,17.0,64.28571428571429,60.09615384615385,1,1.3529411764705883
0,0,4,3,1,0.6,15,9,4,2,552789,3,21,5,1,2,24274,6,97,23,91,2009,489,23,91,46.35,63.33333333333333,62.64916467780429,1,0.5825242718446602
0,0,2,0,0,0.5,4,2,2,2,583346,2,6,4,1,2,24856,22,93,1,89,2010,1595,1,89,14.0,50.0,61.47540983606557,2,1.0714285714285714
0,0,1,1,0,0.667,3,2,0,0,613717,1,4,1,0,0,26306,2,96,9,85,2011,1538,9,85,12.0,66.66666666666666,66.66666666666666,0,0.5
0,1,0,0,0,1.0,2,2,0,0,660002,4,4,1,2,0,27247,9,96,30,85,2012,2018,9,96,14.0,100.0,100.0,1,0.7142857142857142
1,0,1,1,1,0.667,3,2,0,0,723050,0,5,1,0,1,32705,23,96,19,81,2014,2115,23,96,13.55,83.33333333333334,83.33333333333334,0,0.5535055350553506
0,0,4,2,1,0.5,6,3,1,1,723114,1,8,5,0,0,28630,3,90,30,99,2014,54,3,90,25.5,58.333333333333336,62.11180124223602,1,0.7843137254901961
1,1,3,7,3,0.556,9,5,5,4,739452,0,17,3,4,0,29721,1,96,3,91,2014,262,1,96,36.25,72.22222222222221,75.89285714285715,0,0.7586206896551724
3,0,1,2,0,0.375,8,3,0,0,788794,1,6,1,1,0,33777,9,115,4,114,2016,1791,4,114,22.083333333333332,37.5,37.5,0,0.43018867924528303
1,2,5,0,0,0.6,5,3,2,2,805109,3,8,5,1,1,35570,4,99,16,112,2016,255,4,99,28.366666666666667,60.0,68.02721088435374,0,0.863689776733255
2,1,3,1,0,0.25,4,1,0,0,805174,3,2,5,0,0,33554,22,115,3,107,2016,2020,3,107,22.95,25.0,25.0,2,0.7843137254901962
3,0,1,0,0,0.5,8,4,11,11,860949,3,19,1,1,2,36950,25,102,6,96,1980,2275,6,96,32.0,50.0,73.98753894080997,0,0.671875
0,0,3,1,0,0.308,13,4,4,4,908108,5,12,8,3,3,36653,23,113,24,102,1982,2458,24,102,32.0,30.76923076923077,40.65040650406504,5,0.84375
3,0,7,0,0,0.4,20,8,6,5,927723,3,21,10,4,2,42311,12,111,7,118,1983,2628,12,111,37.0,40.0,46.378091872791515,3,1.2027027027027029
1,1,3,0,0,0.25,4,1,0,0,1016912,1,2,3,1,1,44177,10,108,8,131,1987,2534,8,131,19.0,25.0,25.0,0,0.5526315789473684
1,0,5,0,0,0.0,3,0,0,0,1035699,6,0,5,0,1,45434,11,98,30,104,1988,532,30,104,23.0,0.0,0.0,0,0.5434782608695652
1,0,0,0,0,0.0,4,0,0,0,1054448,2,0,1,0,0,45946,24,117,21,98,1989,2845,24,117,10.0,0.0,0.0,1,0.05
6,0,4,6,4,0.615,13,8,4,4,2753715,1,24,5,1,5,110968,12,116,14,111,2019,65,12,116,39.0,76.92307692307693,81.30081300813008,1,1.0
2,1,3,2,1,0.667,9,6,0,0,312695,0,13,5,1,4,13291,25,96,6,64,2001,2933,25,96,25.0,72.22222222222221,72.22222222222221,2,1.04
2,1,8,0,0,0.143,7,1,0,0,583433,3,2,9,1,0,25158,16,114,29,116,2010,1553,29,116,28.0,14.285714285714285,14.285714285714285,1,1.0
2,0,2,1,0,0.625,8,5,4,3,660063,0,13,3,0,2,27248,13,106,11,96,2012,1988,11,96,15.766666666666667,62.5,66.59836065573771,1,1.20507399577167
3,0,2,1,0,0.4,15,6,6,5,706552,2,17,4,0,6,31027,27,116,25,92,2013,278,25,92,36.916666666666664,40.0,48.18594104308389,2,0.4740406320541761
2,1,7,4,1,0.364,11,4,1,1,805132,2,10,10,2,2,33665,23,90,5,102,2016,217,23,90,30.783333333333335,40.909090909090914,43.70629370629371,3,1.2019491066594477
