ast,blk,dreb,fg3a,fg3m,fg_pct,fga,fgm,fta,ftm,id,pf,pts,reb,stl,turnover,game_id,home_team_id,home_team_score,visitor_team_id,visitor_team_score,season,player_id,team_id,team_score,min_played,eFG%,TS%,oreb,PER
2,2,10,0,0,0.462,13,6,6,1,457635,3,13,12,4,1,20147,22,108,8,99,2006,1016,8,99,38.0,46.15384615384615,41.56010230179028,2,1.1842105263157894
0,1,2,0,0,0.333,3,1,8,8,464375,3,10,3,0,2,19058,15,97,29,100,2006,1607,15,97,28.0,33.33333333333333,76.68711656441718,1,0.5714285714285714
7,0,3,3,1,0.143,7,1,6,4,475618,2,7,3,1,1,19785,20,106,10,97,2006,1232,20,106,22.266666666666666,21.428571428571427,36.30705394190871,0,0.8308383233532934
1,0,3,0,0,0.333,3,1,2,2,495647,3,4,4,0,1,23573,7,102,13,89,2007,1599,7,102,15.0,33.33333333333333,51.54639175257733,1,0.9666666666666667
2,0,3,1,0,0.667,9,6,0,0,498971,2,12,5,2,1,21688,26,105,12,111,2007,1471,12,111,24.0,66.66666666666666,66.66666666666666,2,1.1666666666666665
4,0,5,7,4,0.389,18,7,7,7,512392,0,25,5,0,2,22372,8,119,10,112,2007,1280,10,112,46.266666666666666,50.0,59.29791271347249,0,0.713256484149856
4,0,0,5,2,0.444,9,4,0,0,515603,1,10,2,0,1,23425,22,103,30,83,2007,1507,22,103,28.0,55.55555555555556,55.55555555555556,2,0.5714285714285714
0,0,4,0,0,0.5,2,1,0,0,520082,2,2,5,0,1,22046,21,85,1,89,2008,1536,21,85,19.0,50.0,50.0,1,0.7894736842105263
0,0,1,0,0,0.0,3,0,2,2,524437,1,2,1,0,0,22111,2,114,12,96,2008,1763,2,114,14.0,0.0,25.773195876288664,0,0.14285714285714285
10,0,1,5,3,0.636,11,7,4,3,524470,1,20,1,1,1,23427,7,112,24,97,2008,1039,24,97,29.75,77.27272727272727,78.36990595611285,0,1.1092436974789917
1,2,5,2,2,0.462,13,6,11,11,542254,0,25,12,2,2,22275,4,104,26,88,2008,1343,4,104,38.71666666666667,53.84615384615385,70.06726457399103,7,1.4851485148514851
0,0,2,0,0,0.0,1,0,2,1,546662,1,1,5,0,1,23926,25,81,11,108,2008,1248,25,81,5.0,0.0,26.595744680851062,3,2.6
0,1,2,0,0,0.833,6,5,2,0,546723,5,10,3,0,1,21897,6,107,2,76,2008,1157,2,76,22.0,83.33333333333334,72.67441860465115,1,0.7272727272727273
1,0,5,2,1,0.556,9,5,2,2,555643,6,13,9,1,3,24823,17,99,5,97,2009,225,17,99,27.233333333333334,61.111111111111114,65.78947368421052,4,1.303549571603427
0,1,5,0,0,0.6,5,3,6,3,560008,4,9,8,0,2,25249,21,98,4,91,2009,1536,21,98,26.0,60.0,58.900523560209415,3,1.0384615384615385
4,0,6,5,1,0.167,6,1,2,1,570022,5,4,9,1,2,24989,10,112,8,127,2009,1219,10,112,35.71666666666667,25.0,29.069767441860467,3,0.8399440037330844
2,0,4,2,0,0.455,11,5,5,4,575542,3,14,7,0,3,26496,22,106,18,97,2009,285,18,97,26.566666666666666,45.45454545454545,53.03030303030303,3,1.053952321204517
1,2,1,0,0,0.0,2,0,0,0,581011,1,0,2,0,0,26554,14,112,11,110,2010,964,14,112,17.0,0.0,0.0,1,0.4411764705882353
0,0,5,0,0,0.474,19,9,4,3,613934,3,21,7,2,3,25601,11,95,1,84,2011,1739,11,95,31.0,47.368421052631575,50.57803468208092,2,0.967741935483871
5,0,0,1,0,0.25,4,1,0,0,625006,3,2,1,3,0,26039,18,100,29,98,2011,1342,29,98,23.0,25.0,25.0,1,0.5434782608695652
5,0,2,5,2,0.364,11,4,5,4,625098,2,14,2,2,1,26714,4,88,12,102,2011,465,4,88,29.233333333333334,45.45454545454545,53.03030303030303,0,0.701254275940707
2,0,1,0,0,0.5,6,3,1,0,657400,4,6,2,0,1,32251,1,93,28,92,2012,1949,1,93,14.0,50.0,46.58385093167702,1,0.7142857142857142
4,0,3,5,1,0.389,18,7,2,1,670770,0,16,3,1,1,28756,4,95,17,85,2012,1635,17,85,30.133333333333333,41.66666666666667,42.37288135593221,0,0.6305309734513275
10,0,2,7,2,0.385,13,5,4,3,705523,4,15,2,2,2,30272,10,96,13,98,2013,367,13,98,34.53333333333333,46.15384615384615,50.81300813008131,0,0.7818532818532818
3,0,4,5,0,0.412,17,7,9,5,713292,5,19,6,3,7,31745,18,86,17,103,2014,1764,18,86,36.88333333333333,41.17647058823529,45.32442748091603,2,0.6371441482150926
2,0,6,0,0,0.5,6,3,0,0,728676,4,6,12,1,2,30278,12,104,10,98,2014,1641,10,98,18.0,50.0,50.0,6,2.2777777777777777
1,0,1,6,3,0.583,12,7,0,0,736421,2,17,3,4,2,32729,6,114,16,88,2014,415,6,114,27.0,70.83333333333334,70.83333333333334,2,0.9074074074074073
1,0,3,2,0,0.1,10,1,0,0,759624,0,2,6,0,0,32051,21,117,22,114,2015,177,22,114,25.566666666666666,10.0,10.0,3,0.48891786179921776
3,0,0,2,1,0.6,10,6,0,0,767326,4,13,0,2,2,29304,5,118,3,102,2015,1960,3,102,29.866666666666667,65.0,65.0,0,0.45200892857142855
2,2,6,4,0,0.5,18,9,1,0,42101,2,18,6,2,2,1851,26,93,11,102,1991,520,11,102,36.0,50.0,48.80694143167028,0,0.861111111111111
3,2,11,0,0,0.563,16,9,1,1,63061,5,19,12,1,1,1594,2,110,6,107,1991,510,6,107,42.0,56.25,57.78588807785887,1,1.2976190476190474
0,0,0,0,0,0.0,1,0,0,0,85120,1,0,0,0,0,2156,17,98,12,108,1992,756,12,108,4.0,0.0,0.0,0,-0.25
1,1,1,0,0,0.625,8,5,2,2,108209,3,12,2,0,2,4365,9,111,2,116,1993,2984,9,111,31.0,62.5,67.56756756756756,1,0.5
2,0,5,4,1,0.429,14,6,5,5,443848,0,18,7,1,1,18235,10,94,14,106,2005,1373,10,94,34.733333333333334,46.42857142857143,55.55555555555556,2,0.9788867562380038
0,0,0,0,0,1.0,1,1,0,0,444170,3,2,0,0,0,20553,28,111,2,105,2005,186,2,105,4.0,100.0,100.0,0,0.5
0,0,1,0,0,0.0,1,0,0,0,444459,0,0,1,0,0,18238,4,105,16,106,2005,1487,16,106,5.0,0.0,0.0,0,0.4
2,0,5,5,4,0.778,9,7,0,0,445680,2,18,5,1,2,18443,11,102,6,104,2005,1507,11,102,49.0,100.0,100.0,0,0.673469387755102
11,0,3,0,0,0.455,11,5,4,3,455221,0,13,3,0,4,20138,28,109,17,92,2006,1468,28,109,31.0,45.45454545454545,50.94043887147336,0,0.8870967741935484
1,0,2,4,1,0.167,6,1,0,0,455222,2,3,2,2,0,20138,28,109,17,92,2006,1699,28,109,21.0,25.0,25.0,0,0.3571428571428571
2,0,1,7,2,0.538,13,7,1,1,455289,6,17,1,0,2,20719,24,104,29,108,2006,1339,24,104,32.1,61.53846153846154,63.24404761904761,0,0.4672897196261682
2,0,2,2,1,0.467,15,7,2,2,462097,1,17,3,2,2,19730,14,106,27,99,2006,1472,14,106,34.03333333333333,50.0,53.5264483627204,1,0.6170421155729677
0,0,1,0,0,0.0,1,0,0,0,464404,0,0,1,0,0,21016,16,105,10,92,2006,1603,16,105,3.0,0.0,0.0,0,0.6666666666666666
0,2,1,1,0,0.2,5,1,12,6,466613,3,8,1,3,0,20882,12,103,2,96,2006,1649,12,103,31.666666666666668,20.0,38.91050583657587,0,0.18947368421052632
6,0,0,1,1,0.778,9,7,0,0,471030,1,15,1,2,2,20049,7,122,21,102,2006,1342,21,102,31.0,83.33333333333334,83.33333333333334,1,0.8064516129032258
2,3,4,3,0,0.4,10,4,0,0,477773,3,8,5,1,1,19233,25,75,9,87,2006,948,9,87,30.0,40.0,40.0,1,0.7666666666666666
9,1,3,7,1,0.353,17,6,10,8,477834,1,21,3,3,3,19232,11,109,13,105,2006,1087,11,109,39.35,38.23529411764706,49.06542056074767,0,0.8005082592121981
1,0,1,6,2,0.357,14,5,0,0,482276,2,12,2,3,2,21924,26,106,11,112,2006,1406,26,106,23.0,42.857142857142854,42.857142857142854,1,0.5
2,0,0,7,4,0.545,11,6,0,0,492281,1,16,1,1,1,22919,15,105,25,106,2007,1750,15,105,27.0,72.72727272727273,72.72727272727273,1,0.6296296296296295
1,0,2,2,0,0.0,4,0,0,0,502326,1,0,2,0,2,23601,21,88,27,85,2007,1521,27,85,18.0,0.0,0.0,0,0.08333333333333333
1,0,1,0,0,0.0,1,0,0,0,520077,2,0,1,0,0,22046,21,85,1,89,2008,1760,1,89,6.0,0.0,0.0,0,0.5833333333333333
2,0,4,7,4,0.636,11,7,3,3,524444,3,21,4,1,1,23653,8,91,27,108,2008,1412,27,108,29.833333333333332,81.81818181818183,85.22727272727273,0,1.0726256983240223
2,0,1,8,4,0.667,15,10,8,7,537763,3,31,4,0,1,22258,24,108,2,128,2008,1036,2,128,40.266666666666666,80.0,83.69330453563715,3,0.968543046357616
2,0,1,3,1,0.444,9,4,2,2,555684,4,11,3,1,2,24565,13,85,11,102,2009,286,11,102,23.166666666666668,50.0,55.66801619433198,2,0.7338129496402876
0,2,3,0,0,0.714,7,5,4,3,564452,3,13,3,0,0,26462,27,98,29,105,2009,318,29,105,20.0,71.42857142857143,74.20091324200914,0,1.05
0,0,2,11,5,0.357,14,5,0,0,597462,1,15,3,1,2,25867,6,103,8,117,2010,1716,6,103,35.0,53.57142857142857,53.57142857142857,1,0.39999999999999997
0,1,2,0,0,0.222,9,2,1,1,625028,2,5,7,1,0,26040,13,103,8,95,2011,332,8,95,23.0,22.22222222222222,26.48305084745763,5,0.9130434782608695
0,0,2,0,0,0.333,3,1,2,2,644115,3,4,2,0,1,31128,1,81,22,72,2012,1952,22,72,12.0,33.33333333333333,51.54639175257733,0,0.5833333333333333
4,0,2,1,0,0.0,3,0,0,0,650814,3,0,2,0,3,30654,29,83,10,94,2012,1344,29,83,21.0,0.0,0.0,0,0.2857142857142857
8,0,2,1,0,0.429,7,3,2,1,664143,3,7,2,1,1,28832,26,103,23,117,2012,451,23,117,30.3,42.857142857142854,44.41624365482234,0,0.6600660066006601
5,0,3,10,4,0.474,19,9,1,0,684253,4,22,4,0,4,31963,13,120,18,116,2013,111,13,120,42.31666666666667,57.89473684210527,56.58436213991769,1,0.6262307995273729
1,0,3,1,1,0.667,6,4,0,0,713280,1,9,4,0,1,31221,28,91,6,105,2014,1226,6,105,30.483333333333334,75.0,75.0,1,0.6396938217605249
4,4,2,3,1,0.286,7,2,2,1,721085,1,6,2,1,2,27670,27,89,29,69,2014,1412,27,89,18.55,35.714285714285715,38.07106598984772,0,0.8086253369272236
0,0,0,0,0,0.667,6,4,6,3,782782,3,11,2,0,1,35126,10,138,24,109,2016,306,10,138,12.7,66.66666666666666,63.657407407407405,2,0.8661417322834646
2,0,2,4,0,0.167,6,1,0,0,800324,3,2,2,0,0,35547,11,117,6,112,2016,424,6,112,21.633333333333333,16.666666666666664,16.666666666666664,0,0.2773497688751926
0,0,1,2,1,0.5,2,1,0,0,835464,3,3,1,0,0,34924,25,111,11,115,2017,13,11,115,9.15,75.0,75.0,0,0.5464480874316939
6,0,3,0,0,0.429,7,3,2,1,10786506,1,7,6,1,0,474388,10,112,13,97,2021,282,10,112,21.0,42.857142857142854,44.41624365482234,3,1.4285714285714284
0,0,0,0,0,0.5,2,1,0,0,20556,2,2,1,1,1,843,11,116,4,110,1990,2949,4,110,16.0,50.0,50.0,1,0.25
6,0,3,10,6,0.471,17,8,6,6,85225,2,28,3,0,0,2426,25,115,10,99,1992,2873,25,115,39.0,64.70588235294117,71.28309572301426,0,0.9487179487179487
7,0,4,1,0,0.0,4,0,6,5,96738,2,5,6,5,3,7308,12,109,16,92,1993,606,12,109,31.0,0.0,37.65060240963855,2,0.9838709677419355
1,0,2,4,3,0.571,7,4,2,2,165966,2,13,2,1,1,6296,24,118,10,87,1996,738,24,118,20.716666666666665,78.57142857142857,82.48730964467005,0,0.84473049074819
0,0,0,1,0,0.167,6,1,7,6,166010,1,8,2,1,0,5717,25,119,10,93,1996,708,10,93,19.4,16.666666666666664,44.052863436123346,2,0.4639175257731959
2,0,5,0,0,0.364,11,4,2,1,443502,1,9,10,0,1,19911,25,99,14,93,2005,1206,25,99,37.0,36.36363636363637,37.878787878787875,5,0.8918918918918919
4,0,2,4,0,0.563,16,9,1,1,443722,4,19,3,1,5,20795,6,90,26,97,2005,1438,6,90,44.45,56.25,57.78588807785887,1,0.5174353205849268
3,1,5,2,0,0.429,7,3,0,0,443878,2,6,6,0,3,20484,11,89,8,78,2005,1507,11,89,28.0,42.857142857142854,42.857142857142854,1,0.8035714285714285
1,2,2,0,0,0.556,9,5,0,0,443954,2,10,5,3,0,20586,4,92,12,91,2005,1317,4,92,28.0,55.55555555555556,55.55555555555556,3,0.9821428571428571
0,1,3,0,0,0.333,6,2,2,2,444322,3,6,5,1,2,18237,11,102,25,84,2005,1285,11,102,19.0,33.33333333333333,43.604651162790695,2,0.894736842105263
1,0,5,0,0,0.429,7,3,10,8,444489,3,14,10,3,0,18239,1,113,10,106,2005,482,1,113,28.0,42.857142857142854,61.40350877192983,5,1.5178571428571428
1,2,6,0,0,0.75,4,3,0,0,449331,2,6,8,0,2,18524,25,89,29,102,2005,1286,25,89,29.0,75.0,75.0,2,1.0517241379310345
4,2,10,0,0,0.625,16,10,12,9,451607,3,29,12,0,3,20585,12,89,18,77,2005,1059,12,89,38.0,62.5,68.1390977443609,2,1.6052631578947367
0,0,2,2,1,0.5,2,1,0,0,464319,0,3,2,0,1,18973,25,100,28,101,2006,1303,28,101,15.0,75.0,75.0,0,0.4666666666666667
2,0,0,3,0,0.3,10,3,2,2,495628,2,8,4,2,2,23573,7,102,13,89,2007,1116,13,89,25.1,30.0,36.764705882352935,4,0.6374501992031872
1,0,2,4,1,0.333,12,4,6,5,498965,5,14,3,0,2,21688,26,105,12,111,2007,1617,12,111,21.666666666666668,37.5,47.81420765027322,1,0.623076923076923
0,1,0,0,0,0.0,2,0,0,0,502266,2,0,0,0,1,22944,12,104,9,110,2007,1554,12,104,4.0,0.0,0.0,0,-0.5
0,0,0,3,1,0.2,5,1,0,0,505647,1,3,1,0,1,21293,10,110,1,117,2007,1734,1,117,13.0,30.0,30.0,1,0.07692307692307693
2,0,5,3,1,0.375,8,3,0,0,542125,4,7,5,0,0,22561,27,93,18,86,2008,1521,27,93,19.0,43.75,43.75,0,1.0526315789473684
1,0,4,1,1,0.389,18,7,4,4,581115,5,19,10,2,1,27022,13,88,25,98,2010,6,25,98,32.36666666666667,41.66666666666667,48.07692307692307,6,1.2512873326467557
1,0,3,0,0,0.25,4,1,4,3,586547,2,5,3,1,0,24471,15,116,10,111,2010,1552,15,116,16.0,25.0,43.40277777777778,0,0.78125
0,0,1,1,0,0.25,4,1,0,0,591935,0,2,2,0,0,26154,10,110,23,95,2010,1910,23,95,11.0,25.0,25.0,1,0.4545454545454546
3,0,1,2,0,0.556,18,10,4,3,592065,0,23,2,2,0,24486,27,97,14,82,2010,363,27,97,34.016666666666666,55.55555555555556,58.19838056680161,1,0.7790298873101421
5,0,4,2,0,0.125,8,1,0,0,602996,3,2,5,2,0,24744,25,93,4,69,2010,1479,4,69,22.0,12.5,12.5,1,0.8863636363636364
1,0,4,2,1,0.4,5,2,0,0,619449,1,5,4,2,1,24542,7,90,18,105,2011,245,18,105,17.0,50.0,50.0,0,0.9705882352941176
1,1,5,2,1,0.75,8,6,2,2,630681,2,15,8,1,0,28270,4,92,17,112,2011,225,17,112,22.466666666666665,81.25,84.45945945945945,3,1.8026706231454008
3,0,2,4,3,0.75,4,3,0,0,637404,0,9,2,1,0,29503,27,124,25,89,2011,319,27,124,12.0,112.5,112.5,0,1.625
3,0,5,2,1,0.444,9,4,2,1,650823,2,10,8,2,0,32360,30,84,6,87,2012,1872,6,87,34.05,50.0,50.607287449392715,3,1.013215859030837
2,3,5,0,0,0.615,13,8,6,5,657421,2,21,7,1,2,27602,3,85,16,105,2012,283,3,85,32.0,61.53846153846154,67.13554987212275,2,1.28125
2,0,6,4,1,0.25,4,1,4,2,657510,4,5,8,1,2,27351,24,92,14,86,2012,1857,14,86,30.466666666666665,37.5,43.40277777777778,2,0.8533916849015318
3,1,4,3,1,0.462,13,6,5,4,664145,2,17,6,1,0,28832,26,103,23,117,2012,1538,23,117,39.5,50.0,55.92105263157895,2,0.8481012658227848
2,1,3,2,0,0.6,10,6,1,1,664186,5,13,3,1,0,28956,18,77,7,100,2012,1691,18,77,27.9,60.0,62.26053639846744,0,0.8243727598566309
3,1,4,2,1,0.5,4,2,0,0,670746,3,5,5,2,0,28757,15,87,13,91,2012,1522,13,91,24.0,62.5,62.5,1,1.0625
1,1,2,3,1,0.4,10,4,1,1,670862,1,10,3,0,2,29923,11,121,26,100,2012,150,26,100,17.9,45.0,47.89272030651341,1,0.7541899441340782
0,0,0,0,0,1.0,2,2,0,0,705463,1,4,0,0,1,30689,12,101,1,85,2013,2009,12,101,5.0,100.0,100.0,0,0.6000000000000001
1,0,1,2,1,0.5,8,4,2,2,713284,2,11,3,0,1,31745,18,86,17,103,2014,315,17,103,18.533333333333335,56.25,61.936936936936924,2,0.8902877697841727
4,0,4,0,0,0.1,10,1,4,1,713290,2,3,4,1,3,31745,18,86,17,103,2014,489,18,86,27.533333333333335,10.0,12.755102040816327,0,0.2542372881355932
2,0,4,2,0,0.5,8,4,1,1,728660,3,9,4,0,3,28504,14,118,2,111,2014,100,14,118,17.45,50.0,53.317535545023695,0,0.9742120343839542
4,0,11,0,0,0.0,1,0,0,0,759574,4,0,12,0,3,28920,20,95,10,116,2015,1593,10,116,14.016666666666667,0.0,0.0,1,2.7110582639714624
0,0,3,0,0,0.5,4,2,2,2,767357,1,6,4,0,0,29307,28,105,2,91,2015,1983,2,91,11.0,50.0,61.47540983606557,1,1.4545454545454546
1,0,2,1,1,0.571,7,4,0,0,800377,1,9,3,1,1,33825,26,120,22,115,2016,208,22,115,18.65,64.28571428571429,64.28571428571429,1,0.8847184986595175
4,0,3,5,2,0.667,9,6,0,0,800384,2,14,3,2,4,33825,26,120,22,115,2016,436,26,120,34.5,77.77777777777779,77.77777777777779,0,0.6956521739130435
1,2,1,3,3,1.0,5,5,6,4,835469,3,17,1,0,1,34924,25,111,11,115,2017,193,25,111,29.25,130.0,111.2565445026178,0,0.7008547008547009
3,0,3,11,3,0.4117647,17,7,2,0,13898243,3,17,4,0,1,892503,20,99,6,79,2022,277,6,79,35.0,50.0,47.53914988814318,1,0.5857142857142857
0,0,4,0,0,0.667,6,4,7,5,547,2,13,5,0,0,25,13,108,21,92,2018,296,13,108,16.083333333333332,66.66666666666666,71.58590308370044,1,1.4922279792746116
0,0,3,3,1,0.375,8,3,4,4,572,0,11,5,0,2,18,3,107,20,105,2018,264,3,107,17.3,43.75,56.35245901639344,2,1.0982658959537572
6,0,2,0,0,0.375,16,6,6,4,42013,4,16,2,2,3,9037,16,120,4,105,1991,2952,4,105,39.0,37.5,42.91845493562232,0,0.4615384615384615
0,2,3,0,0,0.7,10,7,2,2,63172,6,16,4,1,1,1725,24,151,25,153,1991,539,25,153,20.0,70.0,73.52941176470587,1,1.35
0,0,0,1,1,1.0,1,1,0,0,63131,4,3,0,0,0,1596,2,112,6,114,1991,670,2,112,5.0,150.0,150.0,0,0.6000000000000001
0,2,2,0,0,0.5,6,3,0,0,73636,4,6,3,1,1,3647,20,114,4,91,1992,505,20,114,17.0,50.0,50.0,1,0.8235294117647058
2,0,2,4,2,0.5,8,4,1,1,131316,4,11,2,0,2,6838,11,87,17,93,1994,3056,11,87,24.0,62.5,65.16587677725119,0,0.5833333333333333
0,0,5,1,0,0.333,3,1,0,0,142888,2,2,6,0,0,4125,22,111,20,90,1995,3029,22,111,26.0,33.33333333333333,33.33333333333333,1,0.6923076923076923
1,0,4,5,1,0.3,10,3,4,4,443585,1,11,5,1,2,18495,24,123,17,110,2005,1369,17,110,34.166666666666664,35.0,46.7687074829932,1,0.5707317073170732
0,1,2,0,0,1.0,1,1,0,0,443686,1,2,2,1,0,21000,13,89,19,67,2005,855,19,67,20.0,100.0,100.0,0,0.5
3,0,3,0,0,0.25,4,1,8,6,443820,3,8,3,3,2,20483,7,90,4,76,2005,1560,4,76,20.0,25.0,53.191489361702125,0,0.875
3,0,1,0,0,0.636,11,7,0,0,444142,2,14,1,0,2,20672,6,91,5,72,2005,1488,5,72,24.0,63.63636363636363,63.63636363636363,0,0.6458333333333333
2,1,4,2,1,0.857,7,6,0,0,444265,4,13,4,1,2,20487,18,103,10,90,2005,1429,10,90,28.0,92.85714285714286,92.85714285714286,0,0.9642857142857142
3,0,4,0,0,0.615,13,8,2,0,444368,4,16,4,2,5,19915,8,115,15,101,2005,1185,8,115,34.0,61.53846153846154,57.636887608069166,0,0.6617647058823529
6,0,1,3,1,0.5,8,4,3,2,446987,1,11,2,0,0,20808,30,113,5,104,2005,1564,5,104,33.81666666666667,56.25,59.01287553648068,1,0.6209955643173977
0,1,2,4,0,0.0,5,0,1,1,462211,2,1,2,2,0,19731,29,101,7,79,2006,1219,7,79,31.066666666666666,0.0,9.191176470588234,0,0.16094420600858367
4,0,2,1,0,0.0,5,0,0,0,471066,2,0,2,0,0,20886,19,78,23,89,2006,1091,19,78,22.0,0.0,0.0,0,0.3181818181818182
6,0,4,8,4,0.536,28,15,2,2,471124,1,36,5,1,5,20757,11,112,21,102,2006,1036,21,102,45.416666666666664,60.71428571428571,62.32686980609419,1,0.9467889908256881
1,0,2,0,0,1.0,2,2,6,5,479974,4,9,2,1,3,21235,5,100,25,89,2006,1707,25,89,11.0,100.0,96.98275862068965,0,1.2272727272727273
2,0,2,3,1,0.533,15,8,7,6,482287,3,23,2,0,3,21087,14,107,24,115,2006,1476,24,115,33.85,56.666666666666664,63.6061946902655,0,0.620384047267356
0,1,0,0,0,0.5,6,3,2,1,482253,2,7,0,0,1,21243,22,116,15,89,2006,1296,22,116,18.0,50.0,50.872093023255815,0,0.16666666666666666
1,0,0,0,0,1.0,1,1,0,0,509097,0,2,0,0,0,21149,18,96,25,103,2007,1707,25,103,7.0,100.0,100.0,0,0.5
5,0,6,2,0,0.5,26,13,7,3,512339,3,29,8,5,6,21764,10,105,8,114,2007,1635,10,105,48.0,50.0,49.862448418156816,2,0.8854166666666666
1,2,13,0,0,0.625,8,5,2,1,512338,2,11,19,1,2,21764,10,105,8,114,2007,1548,10,105,39.0,62.5,61.936936936936924,6,1.705128205128205
1,1,1,0,0,0.5,2,1,2,2,515691,3,4,2,0,3,22963,7,111,19,98,2007,1754,19,98,19.0,50.0,69.44444444444444,1,0.4473684210526315
9,0,5,1,0,0.478,23,11,4,3,546770,2,25,5,2,3,23918,26,92,27,95,2008,363,27,95,38.25,47.82608695652174,50.48465266558966,0,1.0326797385620916
0,0,1,1,1,0.5,2,1,2,2,555596,4,5,1,1,0,24179,29,120,15,93,2009,1417,29,120,15.35,75.0,86.80555555555556,0,0.5211726384364821
6,0,2,2,1,0.167,12,2,4,3,560056,1,8,3,0,0,24201,18,101,30,89,2009,1859,18,101,24.666666666666668,20.833333333333336,29.069767441860467,1,0.608108108108108
0,0,2,1,0,0.5,4,2,0,0,564518,3,4,2,2,1,26195,24,118,3,94,2009,1800,3,94,24.0,50.0,50.0,0,0.375
2,0,6,6,2,0.4,15,6,0,0,564476,4,14,6,2,1,26062,10,118,8,123,2009,424,8,123,34.0,46.666666666666664,46.666666666666664,0,0.7941176470588235
0,0,1,0,0,0.0,1,0,0,0,575521,0,0,2,0,0,26735,1,94,12,84,2009,1348,1,94,3.0,0.0,0.0,1,1.6666666666666665
1,1,1,0,0,0.75,4,3,0,0,586593,2,6,2,0,1,25357,25,78,19,97,2010,1167,25,78,10.0,75.0,75.0,1,1.25
5,1,6,2,0,0.409,22,9,18,15,597446,2,33,7,0,4,25867,6,103,8,117,2010,17,8,117,36.61666666666667,40.909090909090914,55.147058823529406,1,1.1606736458807465
4,0,3,4,0,0.2,5,1,0,0,597466,0,2,3,0,0,25867,6,103,8,117,2010,1139,6,103,20.0,20.0,20.0,0,0.65
3,0,0,0,0,0.4,5,2,0,0,602952,0,4,0,1,0,24876,1,83,5,80,2010,1688,5,80,16.0,40.0,40.0,0,0.40625
2,1,1,0,0,0.0,2,0,0,0,613888,1,0,1,0,0,25603,9,89,22,78,2011,1538,9,89,11.0,0.0,0.0,0,0.4545454545454546
0,1,3,1,0,0.0,3,0,0,0,630670,2,0,3,0,0,28010,21,149,18,140,2011,411,21,149,19.0,0.0,0.0,0,0.3684210526315789
5,0,0,1,1,0.182,11,2,2,2,644100,5,7,0,3,5,30086,7,101,10,105,2012,103,7,101,38.31666666666667,22.727272727272727,29.46127946127946,0,0.09134406263592866
0,0,3,4,2,0.667,12,8,2,2,670854,2,20,3,1,2,28449,20,90,12,80,2012,2009,20,90,34.25,75.0,77.63975155279502,0,0.7007299270072993
0,2,9,0,0,0.545,11,6,3,3,677637,3,15,12,2,1,30871,30,96,6,103,2013,444,6,103,32.0,54.54545454545454,60.87662337662337,3,1.53125
1,0,0,2,0,0.25,4,1,0,0,677632,1,2,0,0,1,30212,10,102,29,88,2013,185,10,102,9.0,25.0,25.0,0,-0.05555555555555555
1,1,5,0,0,0.75,4,3,4,3,705472,4,9,8,0,0,30270,5,99,30,101,2013,1900,30,101,27.0,75.0,78.125,3,1.2407407407407407
2,0,3,4,1,0.429,7,3,5,5,736413,0,12,5,0,0,32729,6,114,16,88,2014,146,16,88,27.783333333333335,50.0,65.21739130434783,2,0.9358128374325134
0,0,5,0,0,0.5,4,2,6,1,736439,2,5,7,1,1,31519,7,101,11,108,2014,1814,11,108,11.0,50.0,37.65060240963855,2,1.7272727272727273
1,0,4,5,2,0.556,18,10,5,2,744189,0,24,5,1,2,29258,4,95,20,93,2015,33,4,95,36.35,61.111111111111114,59.4059405940594,1,0.7840440165061898
7,0,5,4,1,0.333,15,5,10,7,767301,1,18,5,3,3,30010,28,105,22,100,2015,286,28,105,40.11666666666667,36.666666666666664,46.391752577319586,0,0.7602825093477358
0,0,4,5,1,0.375,8,3,0,0,818009,3,7,4,0,1,33454,6,123,1,114,2017,359,6,123,17.616666666666667,43.75,43.75,0,0.737937559129612
3,1,3,4,2,0.6,10,6,2,1,10784428,4,15,9,1,1,474384,12,124,6,127,2021,666442,12,124,18.0,70.0,68.93382352941177,6,2.361111111111111
0,0,0,0,0,0.5,2,1,0,0,10785034,1,2,1,0,0,474387,21,115,17,142,2021,2148,17,142,4.0,50.0,50.0,1,1.0
0,2,5,2,0,0.25,4,1,4,2,9322531,2,4,7,2,0,473971,28,129,27,104,2021,58,28,129,19.0,25.0,34.72222222222222,2,1.263157894736842
2,0,0,0,0,0.0,1,0,0,0,31340,2,0,4,0,1,6318,7,103,16,109,1990,577,16,109,9.0,0.0,0.0,4,1.4444444444444444
1,1,2,0,0,0.4,10,4,0,0,42016,0,8,3,0,0,9037,16,120,4,105,1991,2942,4,105,17.0,40.0,40.0,1,0.7941176470588235
4,0,5,1,0,0.556,9,5,3,2,119749,5,12,8,2,2,1936,10,103,17,111,1994,686,17,111,25.0,55.55555555555556,58.139534883720934,3,1.48
3,0,4,3,1,0.143,7,1,5,4,119771,1,7,4,2,4,1508,13,95,23,93,1994,546,23,93,31.0,21.428571428571427,38.04347826086957,0,0.46774193548387094
0,0,2,0,0,0.533,15,8,4,2,119768,3,18,6,1,2,1508,13,95,23,93,1994,899,23,93,29.0,53.333333333333336,53.69928400954653,4,0.896551724137931
8,1,3,8,5,0.333,15,5,4,3,131354,2,18,3,4,1,6524,13,116,29,98,1994,573,13,116,48.0,50.0,53.69928400954653,0,0.6666666666666666
