id,first_name,last_name,position,team_id
46398662,Jerry,West,,14
357,Victor,Oladipo,G,16
666925,Juan,Toscano-Anderson,F,29
3547250,Aaron,Nesmith,G-F,12
406,Domantas,Sabonis,F,26
705,David,Rivers,,13
1158,Michael,Doleac,,22
1229,Adrian,Griffin,F,2
1279,Chris,Mihm,,6
1700,Andrea,Bargnani,,28
2108,Ronald,Roberts Jr.,,23
2371,Purvis,Short,,10
2598,David,Burns,,3
2725,Dwayne,McClain,,12
2898,Jud,Buechler,,3
2931,Michael,Jordan,,5
46391934,Rollie,Seltz,,47
475,Andrew,Wiggins,F-G,10
102,Zach,Collins,F-C,27
46397123,Brendan,McCann,,20
30,Harrison,Barnes,F,26
38017724,Caleb,Houstan,G,22
19465326,Jock,Landale,C,24
46403280,Dave,Schellhase,,5
227,Brandon,Ingram,F,19
719,Steve,Burtt,,24
949,Arvydas,Sabonis,,25
1464,Antoine,Rigaudeau,,7
1527,Desmond,Ferguson,,25
1551,Beno,Udrih,,27
1690,Mouhamed,Sene,C,21
1732,Ryan,Hollins,,4
2270,Elvin,Hayes,,30
2756,Mckinley,Singleton,,20
2768,Curtis,Kitchen,,21
2818,Jose,Ortiz,,29
2840,Gary,Voce,,6
2883,George,McCloud,,12
2896,Derrick,Gervin,,3
2943,Rick,Mahorn,,23
483,Troy,Williams,F,26
170,Pau,Gasol,C-F,25
154,Cristiano,Felicio,F-C,5
17895907,Stephen,Domingo,G,27
46391337,Herb,Krautblatt,,45
46395049,Norm,Grekin,,10
46405397,Curtis,Rowe,,9
46409550,Greg,Lee,,25
46403312,Bob,Rule,,21
512,Nick,Anderson,,22
763,Dave,Johnson,,25
892,Brian,Grant,,26
943,Greg,Ostertag,,29
1118,Scot,Pollard,,9
1132,Austin,Croshere,,12
1169,Marlon,Garnett,,2
1373,Troy,Murphy,,10
1396,Jeryl,Sasser,,22
1451,Devin,Brown,,27
1814,Joey,Dorsey,,11
1914,Zabian,Dowdell,,24
2042,Arinze,Onuaku,,19
2349,Campy,Russell,,6
2411,James,Silas,,27
2873,Terry,Porter,,25
3005,Mike,Smrek,,10
3084,A.J.,Wynder,,2
4196897,Sergio,Llull,G,20
463,Dion,Waiters,G,14
46390240,Paul,Noel,,20
46391351,Duane,Klueh,,9
46398150,Rudy,LaRusso,,14
46392963,Ed,Beach,,1
665,Mitchell,Wiggins,,23
831,P.J.,Brown,,3
1160,Miles,Simon,,22
1654,Anthony,Roberson,,15
1729,James,Augustine,,22
1898,Gary,Neal,,27
1901,Hamady,Ndiaye,,30
2122,Jarell,Eddie,,1
2432,James,Bailey,,21
2540,Carlos,Terry,,30
361,Zaza,Pachulia,C,9
468,Brad,Wanamaker,G,30
46390227,Carl,Meinhold,,45
46391326,Ray,Ramsey,,45
46400747,Mel,Gibson,,14
46405405,Greg,Howard,,24
46404374,Jay,Carty,,14
46406957,Paul,McCracken,,11
666468,Oshae,Brissett,F,12
46408515,Leonard,Gray,,21
552,Dennis,Rodman,,9
674,Carl,Thomas,,26
683,Carlton,McKinney,,20
882,Dickey,Simpkins,,5
1154,Nazr,Mohammed,,23
1779,Kosta,Perovic,,10
1880,Semih,Erden,,2
2517,Wes,Matthews,,30
2521,Craig,Shelton,,1
2825,Mike,Champion,,21
141,Trevon,Duval,G,11
3943,Julian,Washburn,,15
17553957,Scottie,Lindsey,G,10
17895777,Trey,Davis,G,20
17896095,Isaiah,Miller,G,18
12044014,Caleb,Homesley,G,30
46391406,Stan,Patrick,,51
46395045,Rabbit,Walthour,,1
46399184,Howie,Carl,,30
171,Rudy,Gay,F,29
46403307,Bill,Bradley,,20
46411590,Allen,Murphy,,14
542,James,Donaldson,,7
649,Terrell,Brandon,,6
823,Bryon,Russell,,29
1234,Vonteego,Cummings,G,10
1929,Trey,Thompkins,,13
2093,Zoran,Dragic,,24
2329,Phil,Hubbard,,9
2342,George,Johnson,,3
2495,Carl,Kilpatrick,,29
2528,Darrell,Allums,,7
50191,Bonzie,Colson,F,17
312,Salah,Mejri,C,7
186,Gerald,Green,G-F,8
666892,Simisola,Shittu,F,5
440,Isaiah,Thomas,G,4
17895696,Tahj,Eaddy,G,22
3547281,Nate,Hinton,G-F,12
46391360,Bob,Harris,,9
46393472,Charlie,Share,,9
46391416,Paul,Walther,,49
46391431,Billy,Hassett,,14
46396093,Jesse,Arnelle,,9
46396612,Phil,Jordon,,20
46394003,Francis,Mahoney,,2
231,Jaren,Jackson Jr.,F-C,15
3547251,Cole,Anthony,G,22
485,Justise,Winslow,F,25
320,Shake,Milton,G,23
854,Evers,Burns,,26
1184,Cuttino,Mobley,,11
1319,Lee,Nailon,,4
1375,Trenton,Hassell,,5
1483,Ben,Handlogten,,29
1802,Kyle,Weaver,,21
1961,Malcolm,Thomas,,27
2046,Nick,Calathes,,15
2092,Alex,Kirk,,6
2179,Marshall,Plumlee,,20
2283,Julius,Erving,,23
2400,Dan,Issel,,8
2589,Rudy,Macklin,,1
2727,Uwe,Blab,,7
2810,Dominic,Pressley,,30
3069,John,Long,,9
142,Vincent,Edwards,F,11
4196868,Milovan,Rakovic,F,25
46390778,Jake,Bornheimer,,10
46391404,Dick,McGuire,,20
46395052,Bob,Pettit,,1
46398151,Tom,Hawkins,,14
46405387,Geoff,Petrie,,25
46407013,Tom,Riker,,20
46405453,Dennis,Layton,,24
46409570,Wil,Jones,,13
46408005,Ted,Manakas,,26
654,Mike,Iuzzolino,,7
699,Myron,Brown,,18
792,Ricky,Blanton,,5
806,Rodney,Rogers,,8
928,Elmer,Bennett,,6
1208,Korleone,Young,,9
1314,Mark,Blount,,2
1618,Travis,Diener,,22
1821,Rob,Kurz,,10
1950,Chris,Wright,,10
2192,Charles,Cooke,,19
2332,Terry,Tyler,,9
2344,John,Williamson,,3
2602,Glenn,Hagan,,9
2760,Johnny,Rogers,,26
2762,Conner,Henry,,11
2839,Mel,McCants,,14
2844,Dexter,Shouse,,23
2988,Tony,Massenburg,,27
3013,Tony,Brown,,14
666707,Christ,Koumadje,C,23
46389597,Art,Spector,,2
233,Frank,Jackson,G,29
46390254,Bill,Downey,,43
46390776,Charlie,Black,,9
46395065,Art,Spoelstra,,26
46398679,Jackie,Moreland,,9
46409579,Wesley,Cox,,10
3547276,Payton,Pritchard,G,2
493,Ivica,Zubac,C,13
46403266,Will,Frazier,,10
730,Don,MacLean,,30
890,Jamie,Watson,,29
1220,Quincy,Lewis,,29
1495,Darko,Milicic,,9
1653,Antoine,Wright,,3
1885,Landry,Fields,G,20
1981,Bernard,James,,7
2068,Tony,Mitchell,,17
2140,Duje,Dukan,,26
2166,Paul,Zipser,,5
2424,Ollie,Johnson,,5
2887,Micheal,Williams,,12
2914,Antoine,Carr,,26
195,Devin,Harris,G,7
4196806,Alain,Digbeau,G,1
17896009,Rob,Edwards,G,21
4197065,Aaron,White,F,3
424,JR,Smith,G-F,14
17896080,EJ,Onu,F-C,7
46390789,John,Niemiera,,9
46400724,Howie,Montgomery,,10
46405455,Claude,English,,25
46409583,Steve,Sheppard,,5
314,Chimezie,Metu,F,26
666429,Darius,Bazley,F,24
137,Andre,Drummond,C,5
86,Michael,Carter-Williams,G,22
934,Derrick,Phelps,,26
1455,Cezary,Trybanski,,15
1496,Jarvis,Hayes,F,30
1923,Justin,Harper,,22
1942,Malcolm,Lee,,18
2129,Sasha,Kaun,,6
2135,Marcelo,Huertas,,14
2499,Johnny,Moore,,27
2682,Wallace,Bryant,,5
2994,Magic,Johnson,,14
3025,Jim,Petersen,,10
474,Hassan,Whiteside,C,29
3547306,Brodric,Thomas,G,2
46395063,Togo,Palazzi,,2
46396616,Si,Green,,26
46406998,Luke,Witte,,6
46400215,Johnny,Cox,,30
46401265,Walt,Hazzard,,14
44477085,Quenton,Jackson,G,30
67,MarShon,Brooks,G,15
516,Dan,Majerle,,24
932,Eldridge,Recasner,,8
1211,Mirsad,Turkcan,,20
1287,Michael,Redd,,17
1635,Monta,Ellis,,10
1651,Gerald,Fitch,,16
1895,Omer,Asik,,5
1984,Kevin,Murphy,,29
2078,PJ,Hairston,,4
2262,Dwight,Jones,,11
2294,Tom,McMillen,,1
2450,Joey,Hassett,,12
2604,Mark,Radford,,21
2612,Clay,Johnson,,14
2886,LaSalle,Thompson,,12
2942,Mike,Gminski,,23
666576,Abdul,Gaddy,G,21
23800531,Aleem,Ford,F,22
17895717,LJ,Figueroa,G,7
46391354,Jerry,Nagel,,9
46395048,Ed,Earle,,23
46403826,Tom,Workman,,30
46405440,Walt,Gilmore,,25
46398666,Darrall,Imhoff,,20
24102469,Malcolm,Hill,F,5
3547163,Mamadi,Diakite,F,6
46397652,Jerry,Bird,,20
46408553,Lindsay,Hairston,,9
38017711,Jabari,Walker,F,25
652,Donald,Hodge,,7
658,David,Benoit,,29
695,Keith,Owens,,14
735,Shaquille,O'Neal,,22
816,Toni,Kukoc,,5
980,Terrence,Rencher,,16
1029,Dean,Garrett,,18
1408,Pat,Burke,C,22
1538,Damien,Wilkins,,21
1564,Chris,Duhon,,5
1986,Joel,Freeland,,25
2001,Quincy,Miller,,8
2049,Pero,Antic,,1
2252,Cedric,Maxwell,,2
2570,Mickey,Dillard,,6
2707,Tom,Sluby,,7
2827,Orlando,Graham,,10
2992,James,Worthy,,14
121,Sam,Dekker,F,28
46389601,Leo,Gottlieb,,20
46389633,Ernie,Calverley,,43
304,T.J.,McConnell,G,12
46401256,Gary,Bradds,,30
46394008,Danny,Finn,,10
57,Devin,Booker,G,24
17553967,Neemias,Queta,C,26
3547264,Jalen,Smith,F-C,12
971,Kevin,Garnett,,18
1173,Shammond,Williams,,1
1225,Rodney,Buford,,16
1265,Jamel,Thomas,,2
1269,Rafer,Alston,,17
1621,Rashad,McCants,,18
2057,Dionte,Christmas,,24
2247,Kareem,Abdul-Jabbar,,14
2487,Phil,Jackson,,3
2642,Guy,Morgan,,12
3055,Kenny,Walker,,20
17895722,Max,Heidegger,G,1
46389641,Dick,Fitzgerald,,41
46389677,Deb,Smith,,38
46389665,Milt,Schoon,,40
46391380,Thomas,Eddleman,,1
173,Taj,Gibson,F,30
46409553,"Ted,",Hound,,8
108,Robert,Covington,F,13
46408512,Glenn,Hansen,,26
117,Anthony,Davis,F-C,14
46406460,Bill,Stricker,,25
801,Chris,Whitney,,27
1070,Jamie,Feick,,4
1207,Jonathan,Kerner,,22
1268,Tim,James,,16
1350,Michael,Bradley,,28
1477,Keith,McLeod,,18
1681,David,Noel,,17
1759,Jermareo,Davidson,,4
1894,Larry,Sanders,,17
1912,Gani,Lawal,,24
2058,Toure',Murry,,20
2127,Darrun,Hilliard,,9
2355,Randy,Smith,,6
2674,Dane,Suttle,,26
2699,Tom,Scheffler,,25
2864,Derrick,Chievous,,6
2865,Gerald,Paddio,,6
2906,Charles,Smith,,13
3007,Mark,McNamara,,22
389,JJ,Redick,G,7
97,Marquese,Chriss,F,21
46399186,Dick,Eichhorst,,1
46400746,Larry,Comley,,30
666451,Bol,Bol,C,22
713,Ronnie,Grandison,,4
759,Walter,Bond,,7
850,Kevin,Thompson,,25
982,Howard,Nathan,,1
1023,Ed,O'Bannon,F,3
1274,Jamaal,Magloire,,4
1502,Troy,Bell,,15
1526,Josh,Davis,,1
1662,Ronny,Turiaf,,14
1972,Keith,Benson,,10
2095,Andre,Dawkins,,16
2912,Tom,Garrick,,13
2948,Dell,Curry,,4
2956,Brian,Quinnett,,20
4196900,Sergiy,Gladyr,G,6
4196837,Sergei,Karaulov,C,27
394,Andre,Roberson,G-F,3
17895710,Chandler,Vaudrin,F,6
267,Jeremy,Lamb,G,26
46390762,George,Mikan,,14
46390814,Howie,Shannon,,43
46393488,Dave,Minor,,45
104,Mike,Conley,G,18
46403268,Ron,Watts,,2
46403304,Ed,Manning,,30
38017710,Christian,Koloko,C,28
682,Kevin,Brooks,,8
717,Ennis,Whatley,,25
1004,Donnie,Boyce,,1
1162,Peja,Stojakovic,,26
1273,Maceo,Baston,,17
1609,Linas,Kleiza,,8
1631,Esteban,Batista,,1
1642,Von,Wafer,,14
1675,Hilton,Armstrong,,19
1806,Anthony,Randolph,,10
1872,Alonzo,Gee,,30
1955,Julyan,Stone,,8
2130,Tibor,Pleiss,,29
2241,Sidney,Wicks,,13
2597,John,McCullough,,24
3076,Mike,Higgins,,26
4197166,Alpha,Kaba,F,1
106,Quinn,Cook,G,25
46391379,Leo,Kubiak,,48
46394538,Clyde,Lovellette,,14
46399700,Doug,Kistler,,20
666881,Luka,Samanic,F,29
46399203,Jack,Turner,,30
472,Russell,Westbrook,G,13
46408521,Terry,Thomas,,9
46408010,Allie,McGuire,,20
194,Montrezl,Harrell,F-C,23
46403290,Tom,Kron,,1
46403294,Dave,Deutsch,,20
785,Richard,Dumas,,24
1024,Kerry,Kittles,,3
1117,God,Shammgod,,30
1152,Larry,Hughes,,23
1263,Harold,Jamison,,16
1285,Stromile,Swift,,15
1315,Dan,Langhi,,11
1546,Peter,John Ramos,,30
1680,Damir,Markota,,17
1716,Daniel,Gibson,,6
1944,Darington,Hobson,,17
1946,Dennis,Horner,,3
1967,Walker,Russell,,9
2481,Rick,Wilson,,1
2704,Rick,Carlisle,,2
2881,Chuck,Person,,12
3072,Clifford,Lett,,27
17895731,Isiaha,Mike,F,28
666630,Dewan,Hernandez,C,30
17895718,Mark,Vital,F,25
46389596,Johnny,Simmons,,2
46390238,Bob,Hubbard,,43
17896101,MJ,Walker,G,24
46391428,Joe,Mullaney,,2
46405443,Willie,Norwood,,9
666950,P.J.,Washington,F,4
38017737,Trevor,Hudgins,G,11
90,Omri,Casspi,F,15
541,Richard,Coffey,,18
590,Alton,Lister,,10
676,Stanley,Roberts,,22
734,Vinny,Del Negro,,27
782,Jojo,English,,5
838,Matt,Wenstrom,,2
888,Fred,Vinson,,1
1028,Shane,Heal,,18
1534,Kirk,Snyder,,29
2269,Bob,Dandridge,,30
2471,Tom,Burleson,,26
2530,Reggie,Carter,,20
2552,Michael,Wiley,,27
2733,Brian,Martin,,21
2851,Larry,Bird,,2
2917,Duane,Causwell,,26
4196813,Josip,Sesar,G,2
4197192,Jaylen,Hands,G,6
3547273,Cassius,Stanley,G,9
46400731,Rod,Thorn,,30
46400732,Don,Kojis,,30
46406986,Ed,Ratleff,,11
53,Bogdan,Bogdanovic,G,1
48248287,Jacob,Gilyard,G,15
3547238,Anthony,Edwards,G,18
3547260,Kira,Lewis Jr.,G,19
46408519,Dean,Tolson,,21
46397635,Steve,Hamilton,,14
46408011,Dennis,Bell,,20
46403322,Nate,Bowman,,20
17896058,Trendon,Watford,F,25
656,Albert,King,,30
908,Jason,Kidd,,7
1241,Jeff,Foster,,12
1374,Gilbert,Arenas,,10
1530,Kevin,Martin,,26
1661,Chuck,Hayes,,11
1811,O.J.,Mayo,G,15
1826,Darnell,Jackson,,6
2026,Tim,Ohlbrecht,,11
2041,Gigi,Datome,,9
2438,Sammy,Smith,,5
2668,Kevin,Williams,,27
2787,Joe,Arlauckas,,26
3002,Greg,Butler,,13
3087,Vincent,Askew,,10
17553996,DJ,Steward,G,26
163,Tim,Frazier,G,6
46390788,Bob,Tough,,9
46391421,Tony,Lavelli,,2
46395059,Johnny,Kerr,,23
46398155,Wilt,Chamberlain,,10
46403828,Nick,Jones,,11
46413079,Dennis,Boyd,,9
46405378,Doug,Sims,,26
666650,Talen,Horton-Tucker,G,29
666885,Admiral,Schofield,F,22
46397125,Bo,Erias,,14
46397650,Barney,Cable,,9
46403265,Willie,Somerset,,30
1293,A.J.,Guyton,,5
1578,Tony,Bobbitt,,14
1583,Andre,Emmett,,15
1691,Mickael,Gelabale,,21
1921,Dexter,Pittman,,16
1927,Jerome,Jordan,,20
2346,Rich,Kelley,,3
2557,David,Britton,,30
2772,Perry,Young,,5
50815,BJ,Johnson,F,22
3547278,Ashton,Hagans,G-F,28
46391334,Dillard,Crocker,,9
46394528,George,Yardley,,9
46409577,Johnny,Neumann,,14
490,Trae,Young,G,1
46397122,Charlie,Tyra,,20
46408542,Jesse,Dark,,20
17896089,Duane,Washington Jr.,G,20
1127,Tariq,Abdul-Wahad,,26
1384,Ernest,Brown,,16
1562,Ben,Gordon,G,5
1780,Thomas,Gardner,,5
2249,Norm,Nixon,,14
3034,Jim,Farmer,,23
198,Andrew,Harrison,G,10
17553948,Travis,Munnings,F,10
4197073,Tyler,Harvey,G,15
116,Troy,Daniels,G,8
46390216,Al,Negratti,,42
46389617,Connie,Simmons,,2
46389647,Bill,Davis,,37
46391346,Frank,Saul,,26
46390773,Otto,Schnellbacher,,38
46390782,Ward,Williams,,9
46390790,Herm,Schaefer,,14
46390813,Jake,Pelkington,,45
46394522,Ernie,Barrett,,2
46399179,Horace,Walker,,30
46406978,Tom,Ingelsby,,1
46409594,Eric,Marsh,,10
503,Kenny,Smith,,11
554,Jeff,Malone,,29
1054,Samaki,Walker,,7
1344,Jamaal,Tinsley,G,12
1397,Dean,Oliver,,10
1512,Travis,Outlaw,,25
1615,Sean,May,,4
1778,Cheikh,Samb,,9
2334,Clemon,Johnson,,12
232,Demetrius,Jackson,G,14
4196862,Petteri,Koponen,G,7
46389578,Chet,Carlisle,,37
17896000,Nathan,Sestina,F,29
17895708,Sehmus,Hazer,G,6
46391329,Jim,Browne,,37
46391366,Ed,Stanczak,,47
46391375,Don,Ray,,1
46396095,Johnny,Horan,,14
46406974,Bob,Verga,,25
46403310,Clem,Haskins,,5
17896097,Jose,Alvarado,G,19
419,Anfernee,Simons,G,25
700,Dale,Davis,,12
754,Sam,Mack,,27
881,Eddie,Jones,,14
1176,Pat,Garrity,,24
1361,Terence,Morris,,11
1368,Kwame,Brown,,30
1490,Britton,Johnsen,F,22
1540,Quinton,Ross,,13
2006,Alexey,Shved,,18
2679,Ken,Austin,,9
2846,Doug,Roth,,30
3054,Pat,Cummings,,29
55,Jonah,Bolden,F,24
46389702,Irv,Rothenberg,,39
46390781,Estes,Parham,,38
153,Derrick,Favors,F-C,1
46391429,Bobby,Cook,,51
46398160,Tony,Windis,,9
46406960,Russell,Lee,,17
46404345,Zaid,Abdul-Aziz,,17
46409552,Roland,Taylor,,8
666604,Javonte,Green,G-F,5
359,Cedi,Osman,F,6
624,Sidney,Moncrief,,1
796,Pat,Durham,,10
824,Luther,Wright,,29
853,Dell,Demps,,10
1073,Shawnelle,Scott,,6
1430,Nikoloz,Tskitishvili,,8
2096,Russ,Smith,,19
2364,Mike,Bratz,,24
2395,Alonzo,Bradley,,11
2399,Charlie,Scott,,8
2414,Mark,Olberding,,27
2830,Terry,Dozier,,4
2843,Zarko,Paspalj,,27
2871,John,Stockton,,29
2955,Rex,Chapman,,4
287,Jordan,Loyd,G,28
477,Alan,Williams,F-C,3
4197110,Isaia,Cordinier,G,3
348,James,Nunnally,F,19
17896072,Moses,Wright,C,7
46389679,George,A.,,43
46391407,Warren,Perkins,,1
46392443,Earl,Dodd,,50
172,Paul,George,F,13
46408511,Wilbur,Holland,,1
17554004,AJ,Lawson,G,7
46403289,Freddie,Lewis,,26
46411584,Glenn,Mosley,,23
527,Billy,Thompson,,16
597,Chris,Munk,,29
678,Rafael,Addison,,3
749,Keith,Jennings,,10
832,Rex,Walters,,3
1431,Junior,Harrington,,8
1469,Zoran,Planinic,,3
1569,Tim,Pickett,,19
1915,Larry,Owens,,27
2083,Cory,Jefferson,,3
2104,Markel,Brown,,3
2312,Ron,Brewer,,25
2350,Dave,Robisch,,6
3029,Jon,Koncak,,1
666828,James,Palmer Jr.,G,13
366,Justin,Patton,C,20
11558583,Cameron,Oliver,F,1
17895737,Lydell,Elmore,F,13
426,Tony,Snell,G,19
3091,Brandon,Goodwin,,6
46389629,Bob,Dille,,40
46389645,George,Mearns,,43
46390826,Jim,Spruill,,46
46405393,Larry,Mikan,,6
330,Monte,Morris,G,30
696,Paul,Graham,,1
916,Greg,Minor,,2
1111,Rodrick,Rhodes,,11
1167,Sean,Marks,,28
1390,Kenny,Satterfield,,8
1412,Manu,Ginobili,,27
1434,Casey,Jacobsen,,24
1508,Alex,Garcia,,27
1941,Derrick,Williams,,18
1968,Jeff,Foote,,19
2138,Edy,Tavares,,1
2207,Jacob,Wiley,,3
2501,Kyle,Macy,,24
3004,Les,Jepsen,,10
3060,Dan,Godfread,,18
17896050,Matt,Hurt,F,11
46389691,Johnny,Jorgensen,,44
46389698,Garland,O'Shields,,37
46390823,Walt,Kirk,,46
46396102,Jim,Paxson,,14
46400743,Jay,Arnette,,26
46393997,Jim,Holstein,,14
46408524,Mike,Sojourner,,1
38017702,Kennedy,Chandler,G,15
1126,Travis,Williams,,4
1330,Mamadou,N'diaye,,28
1403,Ike,Fontaine,,15
1446,Bostjan,Nachbar,,11
1582,James,Thomas,,25
2293,Terry,Furlow,,1
2854,Kevin,McHale,,2
2872,Eddie,Johnson,,24
1358055,Anzejs,Pasecniks,C,19
181,Treveon,Graham,F,1
666610,Devon,Hall,G,21
46390210,Ned,Endress,,39
17896061,Scottie,Lewis,G,4
46390251,Bob,O'Brien,,10
46391363,John,Hargis,,47
246,Nikola,Jokic,C,8
46398661,Maury,King,,2
455,Jonas,Valanciunas,C,19
8,Grayson,Allen,G,17
19465585,Dru,Smith,G,3
38017728,Jake,LaRavia,F,15
1091,Bobby,Jackson,G,8
1337,Wang,Zhi-zhi,,7
1352,Andrei,Kirilenko,,29
1381,Alvin,Jones,,23
1835,Dontell,Jefferson,,4
1913,Christian,Eyenga,,6
2586,Samuel,Williams,,10
2680,Tom,Piotrowski,,25
2976,Pervis,Ellison,,30
2990,Byron,Scott,,14
279,Jeremy,Lin,G,28
2208,Derrick,Walton Jr.,,9
24590029,Craig,Sword,G,30
216,Rondae,Hollis-Jefferson,F,25
144,Wayne,Ellington,G,14
666891,Marial,Shayok,G,23
17895713,Chudier,Bile,F,8
46389602,Tommy,Byrnes,,20
46391424,Al,Guokas,,10
46392437,Paul,Cloyd,,48
46395066,Bob,Carney,,14
46396106,Bob,Hopkins,,23
46405460,Ralph,Ogden,,10
46404376,Norm,Van,,26
315,Khris,Middleton,F,17
393,Austin,Rivers,G,18
2189,Gary,Payton II,,10
557,Buck,Williams,,25
685,Doug,Smith,,7
689,Rodney,Monroe,,1
905,Zan,Tabak,,11
958,Alan,Henderson,,1
1222,Andre,Miller,,6
2673,Rod,Foster,,24
2987,Terry,Cummings,,27
156,Terrance,Ferguson,G,20
17895721,Juwan,Durham,F,1
666859,Josh,Reaves,G,7
336,Dzanan,Musa,G-F,3
2211,Antonius,Cleveland,,7
17895707,Cameron,McGriff,F,4
46389595,Sidney,Hertzberg,,20
429,Nik,Stauskas,G,2
46390248,Saul,Mariaschin,,2
46390759,Arnie,Risen,,26
46391362,James,Owens,,47
46391425,Vern,Gardner,,10
46392466,Don,Lofgran,,49
46395590,Tom,Gola,,10
46404380,Rich,Niemann,,17
46400219,Wayne,Hightower,,10
167,Danilo,Gallinari,F,2
46398678,Lenny,Wilkens,,1
46408536,George,Thompson,,17
46408552,Frank,Oleynick,,21
46408546,Tom,Kropp,,30
38017717,Ron,Harper Jr.,F,28
591,Sherman,Douglas,,16
887,Eric,Montross,,2
901,Darrin,Hancock,,4
998,Martin,Lewis,,28
1010,Brett,Szabo,,2
1058,Aleksandar,Djordjevic,,25
1343,Gerald,Wallace,,26
1659,Alex,Acker,,9
1698,Ivan,McFarlin,,23
1712,Roger,Powell,,29
2237,Freeman,Williams,,13
2343,Jan,Van Breda Kolff,,3
2372,Raymond,Townsend,,10
2581,Howard,Wood,,29
2611,Brad,Branson,,6
2677,Larry,Micheaux,,26
2770,Dennis,Nutt,,7
311,Jodie,Meeks,G,28
339,Abdel,Nader,F,24
4197112,Wang,Zhelin,,15
17895724,Ibi,Watson,G,1
4197197,Justin,Jackson,F,22
38017723,Alondes,Williams,G,3
46389673,Tony,Kappen,,44
46389694,John,Murphy,,20
46389695,George,Pearcy,,40
46396103,Bob,Leonard,,14
46406995,Bob,Nash,,9
46404364,Bob,Greacen,,17
46404341,Willie,McCarter,,14
46394018,Mike,O'Neill,,1
46409571,Jim,Bostic,,9
46403823,Gary,Gray,,26
149,Keenan,Evans,G,9
1088,Chris,Garner,,28
1245,Richard,Hamilton,,30
1470,Josh,Howard,,7
1488,Darius,Songaila,,26
1517,James,Jones,,12
1623,Ryan,Gomes,,2
1795,Kasib,Powell,,16
2143,Branden,Dawson,,13
2161,Kyle,Wiltjer,,11
2220,Reggie,Hearn,,9
2537,Kenny,Natt,,12
2609,Rich,Yonakor,,27
2626,Jeff,Taylor,,11
2737,Greg,Stokes,,23
3000,Randy,White,,7
45088184,Keaton,Wallace,G,13
46389653,Ken,Keller,,42
46395582,Jack,Stephens,,1
46395586,Larry,Hennessy,,10
46405955,Milt,Williams,,20
46398664,Harvey,Halbrook,,23
259,Kevin,Knox,F,25
46402267,Ron,Reed,,9
46397131,Jerry,Paulson,,26
46403277,Jerry,Chambers,,14
17896041,Keon,Johnson,G,25
17896044,Kessler,Edwards,F,26
38017727,Collin,Gillespie,G,8
583,Karl,Malone,,29
875,Reggie,Slater,,8
1086,Antonio,Daniels,G,15
1157,Mikki,Moore,,9
1506,Linton,Johnson,,5
1776,Brandon,Wallace,,2
1990,Kim,English,,9
2337,Mickey,Johnson,,12
2386,Brian,Winters,,17
2459,Marty,Byrnes,,14
2688,Othell,Wilson,,10
164,Channing,Frye,F-C,6
299,Frank,Mason,G,23
17896119,Reid,Travis,F,20
5279,Emanuel,Terry,,24
24489167,Brandon,Williams,G,25
46389612,Ed,Sadowski,,39
46390757,Bob,Davies,,26
46398162,Nick,Mantis,,14
19465584,Micah,Potter,F,29
46401249,Steve,Courtin,,23
46408513,Phil,Lumpkin,,24
46408529,Greg,Jackson,,24
723,Derek,Strong,,30
857,David,Wesley,,3
1302,Mateen,Cleaves,,9
1327,Olumide,Oyedeji,,21
1718,Chris,McCray,,17
1800,Chris,Douglas-Roberts,,3
2503,Billy,Reid,,10
2523,James,Wilkes,,5
2897,Jack,Haley,,3
2903,Sam,Bowie,,3
3038,Negele,Knight,,24
2178,Jonathan,Gibson,,2
18036823,Balsa,Koprivica,,9
17896093,Feron,Hunt,F,20
46389643,Bob,Shea,,43
46389696,Frank,Mangiapane,,20
46406958,Fred,Boyd,,23
46404328,Al,Jackson,,26
120,Dewayne,Dedmon,C,23
17896120,Ish,Wainright,F,24
46400222,Chet,Walker,,23
85,Wendell,Carter Jr.,F,22
722,Cliff,T. Robinson,,14
813,Terry,Dehere,,13
874,Jalen,Rose,,8
1026,Darvin,Ham,,8
1151,Vladimir,Stepania,,21
1231,Aleksandar,Radojevic,,28
1445,Yao,Ming,,11
1889,Jeff,Adrien,,10
2032,Vitor,Faverani,C,2
2094,Nick,Johnson,,11
2508,Mike,O'Koren,,3
2791,Tony,White,,5
2867,Spud,Webb,,1
24338541,Malik,Ellison,G,1
225,Ersan,Ilyasova,F,5
17895839,Javin,DeLaurier,F,17
666560,Tacko,Fall,C,6
46390223,Ben,Goldfaden,,42
46390229,Ben,Schadler,,37
46390233,Dick,O'Keefe,,42
666952,Tremont,Waters,G,30
19465586,Kevin,Pangos,G,6
46391377,Milo,Komenich,,47
46390819,William,Towery,,46
46395035,Jack,Molinas,,9
46396096,James,Davis,,26
46396109,Al,Bianchi,,23
46401258,Howard,Komives,,20
73,Jalen,Brunson,G,20
278,Damian,Lillard,G,25
17896099,Carlik,Jones,G,5
38017693,Blake,Wesley,G,27
38017712,Ryan,Rollins,G,10
630,Thurl,Bailey,,29
913,Julius,Nwosu,,27
1175,Roshown,McLeod,,1
1466,Roger,Mason Jr.,,5
1599,Brandon,Bass,,19
1773,Gabe,Pruitt,,2
1837,Chris,Hunter,,20
2362,Joel,Kramer,,24
2457,Clint,Richardson,,23
2568,Peter,Verhoeven,,25
2647,Willie,Jones,,13
2930,John,Paxson,,5
